transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
11663,9,2570,2017-07-11,False,Cancelled,OHM Cycles,Road,medium,medium,"742,54","667,40"
11664,80,1803,2017-05-13,False,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
11665,4,159,2017-03-14,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11666,17,1723,2017-12-13,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
11667,32,424,2017-09-11,True,Cancelled,Giant Bicycles,Standard,high,medium,1179,"707,40"
11668,50,3297,2017-07-02,False,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
11669,80,2033,2017-12-19,False,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
11670,0,971,2017-11-12,True,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
11671,20,2785,2017-11-15,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
11672,85,1093,2017-02-15,True,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
11673,73,866,2017-09-23,True,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
11674,0,2739,2017-05-02,False,Approved,Solex,Standard,medium,medium,"100,35","75,26"
11675,3,2755,2017-11-04,,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11676,96,1229,2017-01-01,False,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
11677,40,2656,2017-05-16,True,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11678,46,694,2017-07-18,True,Approved,Solex,Standard,low,medium,"1289,85","74,51"
11679,32,1991,2017-12-29,False,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
11680,3,2936,2017-06-26,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11681,51,1385,2017-06-18,True,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
11682,23,177,2017-11-23,False,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
11683,29,1329,2017-11-28,True,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
11684,69,1358,2017-12-27,False,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
11685,85,2736,2017-11-04,True,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
11686,32,625,2017-01-14,True,Approved,Giant Bicycles,Standard,high,medium,1179,"707,40"
11687,10,775,2017-04-10,False,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
11688,75,1157,2017-05-06,True,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
11689,55,1400,2017-08-13,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
11690,97,2298,2017-06-22,True,Approved,Solex,Standard,medium,large,"202,62","151,96"
11691,50,1009,2017-10-25,False,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
11692,84,3434,2017-04-30,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
11693,84,2945,2017-07-07,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
11694,26,2655,2017-03-11,True,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
11695,24,2655,2017-01-09,False,Approved,Solex,Road,medium,large,"1777,8","820,78"
11696,9,2857,2017-09-08,True,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
11697,38,3452,2017-04-10,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
11698,74,2155,2017-03-29,,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
11699,46,1763,2017-04-24,True,Approved,Solex,Standard,low,medium,"1289,85","74,51"
11700,67,813,2017-04-23,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11701,93,1453,2017-12-30,True,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11702,92,1936,2017-07-28,False,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
11703,97,1610,2017-06-16,True,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
11704,4,109,2017-01-19,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11705,93,3112,2017-08-28,True,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11706,72,741,2017-04-02,False,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
11707,17,1367,2017-01-31,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
11708,12,213,2017-01-11,True,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
11709,52,1899,2017-04-22,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
11710,53,46,2017-03-15,True,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
11711,36,1132,2017-07-29,,Approved,Solex,Standard,low,medium,"945,04","507,58"
11712,27,757,2017-08-27,True,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
11713,55,2103,2017-06-21,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
11714,47,49,2017-11-24,False,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
11715,99,3404,2017-10-14,True,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
11716,94,2261,2017-08-18,True,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
11717,32,1251,2017-10-30,False,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
11718,63,2826,2017-09-21,True,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
11719,37,2075,2017-07-12,False,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
11720,15,3472,2017-12-25,False,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
11721,70,3368,2017-01-20,True,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
11722,9,365,2017-11-10,False,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
11723,7,2574,2017-07-23,True,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
11724,53,2355,2017-02-27,True,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
11725,15,3432,2017-07-18,False,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
11726,5,3394,2017-03-02,False,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
11727,69,1215,2017-04-05,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
11728,67,3048,2017-12-26,False,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11729,54,1548,2017-11-23,True,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
11730,46,1135,2017-04-06,False,Approved,Solex,Standard,low,medium,"1289,85","74,51"
11731,89,917,2017-02-14,True,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
11732,96,2717,2017-11-16,False,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
11733,3,1438,2017-04-24,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11734,58,2998,2017-10-25,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
11735,84,1624,2017-10-23,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
11736,26,2872,2017-07-20,True,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
11737,23,3121,2017-11-06,False,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
11738,37,1668,2017-06-24,True,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
11739,0,2805,2017-12-27,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11740,77,2233,2017-10-22,False,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
11741,49,248,2017-05-05,True,Cancelled,Trek Bicycles,Road,medium,medium,"533,51","400,13"
11742,99,1598,2017-06-08,False,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
11743,53,1158,2017-09-21,True,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
11744,71,2230,2017-06-22,False,Approved,Solex,Standard,high,large,"1842,92","1105,75"
11745,62,120,2017-08-23,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
11746,31,421,2017-11-04,True,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
11747,89,2455,2017-05-07,True,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
11748,64,2703,2017-09-20,False,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
11749,98,2534,2017-11-15,False,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
11750,72,2804,2017-10-28,True,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
11751,28,27,2017-08-09,False,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
11752,85,3247,2017-11-16,False,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
11753,4,804,2017-11-19,False,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
11754,44,3105,2017-12-20,False,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
11755,40,1332,2017-11-29,,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11756,38,1646,2017-08-05,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
11757,53,2909,2017-01-08,False,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
11758,0,3390,2017-12-12,False,Approved,Solex,Standard,medium,medium,"441,49","84,99"
11759,15,3237,2017-07-07,False,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
11760,67,2676,2017-02-08,False,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11761,70,3197,2017-11-05,True,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
11762,80,590,2017-03-30,True,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
11763,23,1751,2017-11-16,True,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
11764,34,2234,2017-11-03,True,Cancelled,Norco Bicycles,Road,high,large,"774,53","464,72"
11765,6,25,2017-03-08,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
11766,36,2554,2017-07-20,False,Approved,Solex,Standard,low,medium,"1289,85","74,51"
11767,93,3476,2017-11-10,True,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
11768,63,152,2017-07-25,True,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
11769,42,1771,2017-11-21,True,Approved,OHM Cycles,Road,medium,small,1810,"1610,90"
11770,30,2504,2017-09-28,True,Approved,Solex,Standard,high,medium,"748,17","448,90"
11771,74,261,2017-08-21,True,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
11772,70,1690,2017-02-05,True,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
11773,58,2796,2017-01-11,False,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
11774,41,3433,2017-01-30,True,Approved,Solex,Road,medium,medium,"416,98","312,74"
11775,64,640,2017-07-27,True,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
11776,16,961,2017-02-04,True,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
11777,39,425,2017-04-30,False,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
11778,64,1254,2017-03-27,False,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
11779,58,1100,2017-02-01,True,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
11780,30,2437,2017-03-01,False,Approved,Solex,Standard,high,medium,"748,17","448,90"
11781,3,1876,2017-05-09,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11782,35,2882,2017-03-11,True,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
11783,72,1951,2017-02-03,True,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
11784,55,3,2017-04-21,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
11785,84,3319,2017-05-21,True,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
11786,70,3154,2017-06-15,False,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
11787,79,3043,2017-02-07,True,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
11788,33,15,2017-06-07,True,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
11789,20,33,2017-09-28,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
11790,95,3148,2017-10-01,False,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
11791,12,3148,2017-04-03,False,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
11792,94,3264,2017-12-07,False,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
11793,86,1234,2017-04-25,True,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
11794,28,564,2017-10-02,False,Approved,Solex,Road,medium,small,"1703,52","1516,13"
11795,33,877,2017-12-13,False,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
11796,69,1665,2017-03-29,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
11797,66,1129,2017-09-10,True,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
11798,4,1091,2017-02-26,False,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11799,77,1885,2017-11-17,False,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
11800,98,1243,2017-02-15,False,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
11801,30,1125,2017-07-23,True,Approved,Solex,Standard,high,medium,"748,17","448,90"
11802,52,185,2017-08-16,True,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
11803,0,1691,2017-01-20,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
11804,48,201,2017-01-04,True,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
11805,3,3443,2017-05-14,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11806,24,242,2017-08-04,False,Approved,Solex,Road,medium,large,"1777,8","820,78"
11807,49,2072,2017-12-22,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
11808,78,944,2017-04-04,False,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
11809,22,1241,2017-08-24,False,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
11810,74,2852,2017-12-05,True,Cancelled,WeareA2B,Standard,medium,medium,"1762,96","950,52"
11811,26,840,2017-02-04,False,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
11812,38,2862,2017-01-03,False,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
11813,40,1313,2017-12-05,False,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11814,66,978,2017-03-08,True,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
11815,38,1702,2017-11-15,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
11816,36,1552,2017-04-05,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
11817,83,1517,2017-08-15,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
11818,15,3445,2017-09-02,True,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
11819,20,155,2017-12-22,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
11820,37,2428,2017-10-02,False,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
11821,1,3372,2017-06-29,True,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
11822,28,991,2017-06-28,True,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
11823,67,2280,2017-03-27,False,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11824,90,797,2017-02-18,False,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
11825,3,44,2017-04-17,False,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11826,1,878,2017-07-21,True,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
11827,67,3208,2017-09-21,True,Approved,Solex,Standard,medium,large,"1071,23","380,74"
11828,36,1574,2017-09-09,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
11829,27,2315,2017-05-20,False,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
11830,81,1831,2017-03-16,False,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
11831,54,842,2017-05-13,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
11832,49,588,2017-12-11,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
11833,64,1815,2017-06-18,True,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
11834,0,96,2017-09-05,True,Approved,,,,,"1091,51",
11835,99,504,2017-05-22,True,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
11836,81,1870,2017-10-06,False,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
11837,84,2646,2017-09-02,True,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
11838,97,825,2017-11-10,False,Approved,Solex,Standard,medium,large,"202,62","151,96"
11839,9,13,2017-08-02,True,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
11840,95,2685,2017-11-16,True,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
11841,83,590,2017-01-09,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
11842,12,1875,2017-03-23,False,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
11843,0,2034,2017-05-22,False,Approved,,,,,"695,23",
11844,38,771,2017-07-20,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
11845,67,652,2017-06-10,False,Approved,Solex,Standard,medium,large,"1071,23","380,74"
11846,51,1557,2017-09-14,True,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
11847,23,2834,2017-10-25,True,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
11848,40,1131,2017-11-07,False,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
11849,54,549,2017-11-20,True,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
11850,16,3036,2017-05-18,True,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
11851,49,2877,2017-09-08,True,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
11852,9,2951,2017-10-06,False,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
11853,69,2237,2017-06-13,False,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
11854,36,90,2017-03-26,True,Approved,Solex,Standard,low,medium,"945,04","507,58"
11855,30,1369,2017-07-05,False,Approved,Solex,Standard,high,medium,"748,17","448,90"
11856,66,3090,2017-02-12,True,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
11857,5,1817,2017-06-20,False,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11858,3,853,2017-05-20,False,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11859,88,2988,2017-05-21,False,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
11860,38,1028,2017-06-20,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
11861,93,1367,2017-10-12,True,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
11862,76,867,2017-01-31,True,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
11863,74,623,2017-09-28,False,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
11864,88,1643,2017-06-18,False,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
11865,0,2476,2017-04-12,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
11866,13,171,2017-06-19,True,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
11867,4,271,2017-04-22,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11868,45,2815,2017-12-03,False,Approved,Solex,Standard,medium,medium,"441,49","84,99"
11869,55,2016,2017-06-14,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
11870,96,3123,2017-02-07,True,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
11871,36,1957,2017-06-19,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
11872,53,2379,2017-06-29,False,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
11873,4,51,2017-11-03,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
11874,1,2095,2017-04-22,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
11875,23,859,2017-04-02,True,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
